lemma_id	lemma	dcs_grammar	raw	declined	presind	acc_rate	gloss
40462	śrī	f	4422	2085	0		light; lustre; radiance; splendour; glory; beauty; grace; loveliness; prosperity; welfare; good fortune; success; auspiciousness; wealth; treasure; riches; high rank; power; might; majesty; royal dignity (or "Royal dignity" personified); symbol or insignia of royalty; name of Lakṣmī (as goddess of prosperity or beauty and wife of Viṣṇu); name of Sarasvatī; name of a daughter of king Suśarman; name of various metres; intellect; understanding; speech; cloves; Pinus Longifolia; Aegle Marmelos; a kind of drug; = vṛddhi; name of a Buddhist goddess and of the mother of the 17th Arhat
150748	prajā	f	4379	3922	0		procreation; propagation; birth; offspring; children; family; race; posterity; descendants; aftergrowth (of plants); a creature; animal; man; mankind; people; subjects (of a prince); seed; semen; an era
139262	viśva	pron	4365	3193	0		all; every; every one; whole; entire; universal; all-pervading or all-containing; omnipresent (applied to Viṣṇu-Kṛṣṇa)
102548	strī	f	4304	2994	0		a woman; female; wife; the female of any animal; a white ant; the Priyaṅgu plant; (in gram.) the feminine gender; a kind of metre
83387	tejas	n	4294	3750	0		the sharp edge (of a knife etc.); point or top of a flame or ray; glow; glare; splendour; brilliance; light; fire; clearness of the eyes; the bright appearance of the human body (in health); beauty; the heating and strengthening faculty of the human frame seated in the bile; the bile; fiery energy; ardour; vital power; spirit; efficacy; essence; semen virile; marrow; the brain; gold; (opposed to kṣamā) impatience; fierceness; energetic opposition; (in Sāṃkhya phil.) = rajas (passion); spiritual or moral or magical power or influence; majesty; dignity; glory; authority; a venerable or dignified person; person of consequence; fresh butter; a mystical name of the letter r
170120	mā	ind	4260	0	0		not
149176	brahman	n	4235	3004	0		pious effusion or utterance; outpouring of the heart in worshipping the gods; prayer; the sacred word (as opp. to vāc); the Veda; a sacred text; a text or Mantra used as a spell; the Brāhmaṇa portion of the Veda; the sacred syllable Om; religious or spiritual knowledge (opp. to religious observances and bodily mortification such as tapas etc.); holy life (esp. continence); the Brahma or one selfexistent impersonal spirit; the one universal Soul (or one divine essence and source from which all created things emanate or with which they are identified and to which they return); the Self-existent; the Absolute; the Eternal; the class of men who are the repositories and communicators of sacred knowledge; the Brāhmanical caste as a body (rarely an individual Brāhman); food; wealth; final emancipation; study
116797	śara	m	4188	2560	0		a sort of reed or grass; Saccharum sara Linn. (used for arrows) = Erianthus munja Jesw. = Saccharum munja Roxb. = Saccharum ciliare Anders.; an arrow; shaft; name of the number "five" (from the 5 arrows of the god of love); (in astron.) the versed sine of an arc; a particular configuration of stars; the upper part of cream or slightly curdled milk; mischief; injury; hurt; a wound; name of a son of Ricatka; name of an Asura; a stalk
158167	smṛ	1. Ā.	4142	3283	264	0.86	to remember; to recollect; to bear in mind; to think of; to be mindful of; to remember with sorrow; to hand down memoriter; to teach; to recite
167498	vat	ind	4125	0	0		(Vergleichspartikel)
52879	ja	adj	4118	3867	0		ifc. born or descended from; produced or caused by; born or produced in or at or upon; growing in; living at; [gramm.] derived from
87452	jana	m	4096	2993	0		living being; man; person; name of a man; people; race; subjects; the person nearest to the speaker; a common person; [gramm.] the root jan; a foreigner
166083	saptan	adj	4083	2162	0		seven
156588	ji	9. P.	4082	899	614	0.78	to win or aquire; to conquer (in a battle); to defeat; to surpass; to overcome or remove (any desire or difficulties or diseases); to gain the upper hand; to exercise; to rule
168377	div	m	4067	4004	0		the sky; heaven
157391	pā	1. Ā.	4063	946	313	0.84	to drink; to quaff; to suck; to swallow
166143	vīra	m	4057	3436	0		man; hero; chief; mankind; son; the male of an animal; an adept; Terminalia Arunja; Nerium Odorum; Guilandiana Bonduc; manioc-root; name of various sons; name of various heroes and teachers; name of a son of Marutta; name of a son of Gobhānu; [drama] the sentiment of heroism; name of a Jina
6823	atas	ind	4039	0	0		from this; than this; hence; henceforth; from that time; from this or that cause or reason
75767	vāta	m	4037	1192	0		wind or the wind-god (also "the Maruts"); wind; air; wind emitted from the body; wind or air as one of the humours of the body; morbid affection of the windy humour; flatulence; gout; rheumatism; name of a people; name of a Rākṣasa; name of a son of Śūra
68470	vana	n	4029	2932	0		a forest; wood; grove; thicket; quantity of lotuses or other plants growing in a thick cluster (but in older language also applied to a single tree); plenty; abundance; a foreign or distant land; wood; timber; a wooden vessel or barrel (?); a cloud (as the vessel in the sky); the body of a carriage; water; a fountain; spring; abode; Cyperus Rotundus; a ray of light; longing; earnest desire
150027	pṛthivī	f	4028	3552	0		the earth or wide world; land; ground; soil; earth regarded as one of the elements
156249	car	1. Ā.	4027	908	1249	0.54	[alchemy]; [alchemy] grās karnā; to observe (a vow); (Kuh) weiden
167215	ati	ind	4025	0	0		very; extremely
1340	katham	ind	3999	0	0		how?
121803	svāhā	ind	3989	0	0		hail! hail to! may a blessing rest on!; an exclamation used in making oblations to the gods
55672	uttara	adj	3969	3090	0		upper; higher; superior; northern (because the northern part of India is high); left (opposed to dakṣiṇa or right); later; following; subsequent; latter; concluding; posterior; future (opposed to pūrva); superior; chief; excellent; dominant; predominant; more powerful; gaining a cause (in law); better; more excellent
87156	devī	f	3940	3821	0		a female deity; goddess; name of nymph beloved by the sun; name of an Apsaras; (with Jainas) the mother of 18th Arhat of present Avasarpiṇī; queen; princess lady (the consecrated wife or daughter of a king); a kind of bird; a particular supernatural power; worship; reverence; colocynth; a species of cyperus; Medicago Esculenta; Devī, the wife of Śiva
157266	vad	1. Ā.	3914	1087	1222	0.78	to speak; to say; to tell; to talk with; to address; to recommend; to adjudge; to designate; to announce; to foretell; to affirm; to declare; to claim something (loc.)
35810	madhya	n	3880	3198	0		the middle; midst; centre; inside; interior; the middle of the sky; space between; midday; the meridian; intermediate condition between (gen.); the belly; abdomen; the flank of a horse; (in music) mean time; ten thousand billions; cessation; pause; interval; name of a country between Sindh and Hindūstan proper; ton moyen
142144	vīrya	n	3872	2992	0		manliness; valour; strength; power; energy; heroism; heroic deed; manly vigour; virility; semen virile; efficacy (of medicine); poison; splendour; lustre; dignity; consequence; jewel
157281	muc	6. Ā.	3850	1055	405	0.93	to loose; to let loose; to release; to liberate from; to get rid of; to shoot (an arrow)
84570	diś	f	3832	3490	0		quarter or region pointed at; direction; cardinal point (four in number); quarter; region; direction; place; part; country; foreign country; abroad; space; the numeral 10; a hint; reference; instance; example; precept; order; manner; mark of a bite; name of a river
213304	an	ind	3823	0	0		[negation before vowels]
168349	ahar	n	3788	3317	0		a day
147116	divya	adj	3781	2667	0		divine; heavenly; celestial; supernatural; wonderful; magical; charming; beautiful; agreeable
139532	viṣṇu	m	3776	3097	0		name of one of the principal Hindū deities; name of the month Caitra; name of an author; name of a son of Manu Sāvarṇa and Bhautya; name of the writer of a law-book; name of the father of the 11th Arhat of the present Avasarpiṇi; name of various authors and others; = śuddha
93551	pāda	m	3747	2310	0		the foot (of men and animals); the foot or leg of an inanimate object; column; pillar; a wheel; a foot as a measure (= 12 Aṅgulas); the foot or root of a tree; the foot or a hill at the foot of a mountain; the bottom; a ray or beam of light (considered as the foot of a heavenly body); a quarter; a fourth Part (the fourth of a quadruped being one out of 4); the quadrant (of a circle); a verse or line (as the fourth part of a regular stanza); the caesura of a verse (orig. only of a book or section of a book consisting of 4 parts); d￩signant une strophe enti￨re
70783	rāma	m	3747	3153	0		a horse; a lover; pleasure; joy; delight; name of Varuṇa; name of various mythical personages; name of a king of Mallapura; name of a king of Śṛṅgavera and patron of Nāgeśa; name of various authors and teachers; a kind of deer; name of Balarāma
7682	adya	ind	3719	0	0		to-day; now-a-days; now
156127	i	9. P.	3673	378	1750	0.79	to go; to walk; to flow; to blow; to advance; to spread; to get about; to go to or towards  to come back again; to return; to succeed; to arrive at; to reach; to obtain; to fall into; to come to; to approach with prayers; to gain by asking; to undertake anything  to go quickly or repeatedly; to come; to wander; to run; to spread; to get about; to appear; to make one's appearance; to approach any one with requests (with two acc.); to ask; to request
93423	pāṇḍava	m	3671	3371	0		a son or descendant of Pāṇḍu; the 5 reputed sons of Pāṇḍu (pl.); name of a mountain; name of a country
125251	gṛha	mn	3650	3055	0		an assistant; servant; a house; habitation; home; ifc. with names of gods "a temple"; a house as containing several rooms; the inhabitants of a house; family; a wife
74430	varṇa	mn	3633	2378	0		a covering; cloak; mantle; a cover; lid; outward appearance; exterior; form; figure; shape; colour of the face; good colour or complexion; lustre; beauty; colour; tint; dye; pigment; colour = race; species; kind; sort; character; nature; quality; property (applied to persons and things); class of men; tribe; order; caste; a letter; sound; vowel; syllable; word; a musical sound or note; the order or arrangement of a song or poem; praise; commendation; renown; glory; (in alg.) an unknown magnitude or quantity; (in arithm.) the figure "one"; a co-efficient; a kind of measure; gold; a religious observance; one who wards off; expeller; [min.] an Indian unit of measurement for the proportion of gold in an alloy; 16 varṇas = pure gold
146511	daśan	adj	3607	2065	0		ten
60200	aśva	m	3593	2455	0		stallion; horse (in the game of chess); the number "seven" (that being the number of the horses of the sun); the archer (in the zodiac); a particular kind of lover (horse-like in strength); name of a teacher; a horse; name of a son of Citraka
